Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,30000
Base Time Seconds,1708790462
Base Time Fractional,.690476693
Base Time,02/24/2024 16:01:02.690476693
Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Relative Time,Channel,CH Label
1.200791411642e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.636708970,None,
1.195051044754e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.636949273,None,
1.17268340826e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.639439091,None,
1.1637759424e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.639680273,None,
1.17267103678e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.639922758,None,
1.167722444635e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.640163788,None,
1.165545064092e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.640401970,None,
1.166151266629e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.640641606,None,
1.163132625421e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.640882728,None,
1.159012922461e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.641123758,None,
1.165606921493e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.641363364,None,
1.171743175753e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.641603667,None,
1.170703971402e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.644095091,None,
1.166707983246e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.644333091,None,
1.176691767897e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.644574849,None,
1.171730804272e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.644812273,None,
1.172448350133e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.645051879,None,
1.169033821554e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.645292940,None,
1.167314185783e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.645533243,None,
1.169343108563e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.645770788,None,
1.16581723666e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.646011819,None,
1.173054552671e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.646252122,None,
1.186539466265e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.648749091,None,
1.184188884996e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.648986788,None,
1.180007324634e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.649225667,None,
1.19116639992e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.649463091,None,
1.177025797867e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.649703485,None,
1.186885867715e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.649941637,None,
1.181182615269e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.650179788,None,
1.176580424574e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.650419394,None,
1.171025629892e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.650656819,None,
1.176048450919e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.650894940,None,
1.151936435694e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.653389091,None,
1.15966861092e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.653627485,None,
1.146925986147e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.653867788,None,
1.153297298534e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.654108091,None,
1.150600315815e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.654348485,None,
1.150748773579e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.654590243,None,
1.152319951585e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.654832031,None,
1.158394348443e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.655070879,None,
1.15761494518e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.655309000,None,
1.167821416478e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.655545728,None,
1.157033485603e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.658040091,None,
1.153433384818e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.658281940,None,
1.164567717143e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.658523000,None,
1.168031731644e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.658761122,None,
1.172547321976e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.659000000,None,
1.18637863702e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.659241031,None,
1.186997211039e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.659478455,None,
1.191809716899e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.659717364,None,
1.191017942156e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.659958364,None,
1.201682158228e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.660198697,None,
1.188519755773e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.662690091,None,
1.193357012787e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.662930909,None,
1.191464173086e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.663169819,None,
1.193592071312e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.663410879,None,
1.19309721126e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.663649728,None,
1.187480549662e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.663887940,None,
1.191723974613e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.664127546,None,
1.184239216317e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.664368697,None,
1.180775195949e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.664607576,None,
1.184486646344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.664846485,None,
1.150972249279e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.667340091,None,
1.140963704714e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.667581788,None,
1.150465017725e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.667822819,None,
1.142188483344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.668063849,None,
1.145850447734e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.668302031,None,
1.149141267084e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.668540879,None,
1.147458742905e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.668779758,None,
1.158432264572e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.669020788,None,
1.148831979551e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.669258940,None,
1.152147541904e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.669497061,None,
1.143128717444e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.671991091,None,
1.138662605469e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.672230788,None,
1.143549348489e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.672468212,None,
1.141644137286e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.672708515,None,
1.140394615653e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.672951031,None,
1.145603017707e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.673191364,None,
1.147087597865e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.673429515,None,
1.146172106768e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.673670576,None,
1.14779277344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.673910212,None,
1.146271078779e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.674151970,None,
1.136967709789e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.676645091,None,
1.146605109314e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.676885061,None,
1.139083236514e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.677124728,None,
1.134951155074e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.677362879,None,
1.128876747928e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.677604637,None,
1.128542717393e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.677846394,None,
1.133998549473e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.678088182,None,
1.125734386594e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.678328515,None,
1.126204503644e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.678571000,None,
1.13152424921e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.678808455,None,
1.134468666523e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.681302091,None,
1.138353317936e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.681543182,None,
1.137017195794e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.681784940,None,
1.149660870139e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.682024546,None,
1.148213404485e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.682264122,None,
1.159991073738e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.682501667,None,
1.153087776004e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.682742697,None,
1.153731094072e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.682983000,None,
1.155896106802e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.683224031,None,
1.156094050823e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.683463637,None,
1.155463104256e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.685959091,None,
1.150242330701e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.686198000,None,
1.152432086434e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.686439061,None,
1.142794686909e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.686677970,None,
1.146271078779e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.686916819,None,
1.140431730157e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.687156455,None,
1.140345129648e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.687396758,None,
1.147619572422e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.687637091,None,
1.142188483344e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.687878849,None,
1.138378060939e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.688117031,None,
1.154473384151e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.690611091,None,
1.159694157706e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.690848031,None,
1.164754101745e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.691088364,None,
1.168329465625e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.691327273,None,
1.169442900743e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.691566122,None,
1.179241129786e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.691807152,None,
1.176507027995e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.692043122,None,
1.177979236651e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.692279849,None,
1.183113409698e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.692519455,None,
1.179810218846e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.692756879,None,
1.180849424957e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.695249091,None,
1.191043542041e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.695488031,None,
1.19591791356e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.695728364,None,
1.201237659125e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.695965788,None,
1.189818763411e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.696206819,None,
1.184560875351e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.696445000,None,
1.196363287607e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.696684697,None,
1.182556692138e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.696922819,None,
1.179488559812e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.697159515,None,
1.173896641217e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.697396212,None,
1.141115538617e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.699889091,None,
1.147449761742e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.700130546,None,
1.139296923774e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.700372334,None,
1.141214510853e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.700610455,None,
1.140645420494e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.700852243,None,
1.133667877832e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.701093303,None,
1.133704992421e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.701332879,None,
1.134199853603e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.701572576,None,
1.127952231184e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.701812879,None,
1.131700804635e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.702053212,None,
1.140125816253e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.704548091,None,
1.130550252388e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.704787728,None,
1.137342222106e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.705027303,None,
1.128311005541e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.705267637,None,
1.13642672892e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.705508667,None,
1.133890565364e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.705747515,None,
1.144356879357e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.705987122,None,
1.13751542352e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.706228940,None,
1.137725739522e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.706470000,None,
1.136364871273e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.706711031,None,
1.162852316021e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.709206091,None,
1.160848128236e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.709446455,None,
1.159041884923e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.709683879,None,
1.15667892278e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.709923485,None,
1.162159510367e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.710164515,None,
1.148266282692e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.710404122,None,
1.155194339235e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.710641546,None,
1.139037121654e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.710879728,None,
1.149565293294e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.711117879,None,
1.140113444724e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.711357515,None,
1.126554248346e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.713851091,None,
1.138703090356e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.714089122,None,
1.133482304889e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.714326576,None,
1.134373055016e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.714565455,None,
1.136043211504e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.714805758,None,
1.13885154871e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.715043909,None,
1.133098787474e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.715281334,None,
1.140892851085e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.715520243,None,
1.130513137799e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.715761273,None,
1.147956994453e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.716000849,None,
1.144616681477e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.718496091,None,
1.14156091368e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.718738273,None,
1.148798258462e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.718980758,None,
1.141523799091e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.719218909,None,
1.151519994961e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.719461364,None,
1.14021241696e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.719698819,None,
1.149478692587e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.719938425,None,
1.141338226148e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.720178031,None,
1.144876483597e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.720419788,None,
1.147486876331e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.720656515,None,
1.187397430632e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.723153091,None,
1.186754111096e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.723392243,None,
1.185319013669e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.723630394,None,
1.180345658793e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.723871425,None,
1.183290082824e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.724109546,None,
1.190935688081e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.724346970,None,
1.183933402361e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.724586576,None,
1.182758107054e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.724825455,None,
1.177042460406e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.725062152,None,
1.180531231737e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.725300334,None,
1.179256964194e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.727791091,None,
1.173813491195e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.728027031,None,
1.172996970246e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.728264455,None,
1.175718706745e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.728506212,None,
1.158064534089e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.728747273,None,
1.163916267562e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.728985394,None,
1.151495251902e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.729222849,None,
1.16587096923e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.729460273,None,
1.157953190323e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.729700576,None,
1.161949194365e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.729937970,None,
1.137119534575e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.732432091,None,
1.140113444724e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.732672485,None,
1.144295021709e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.732912061,None,
1.143144469461e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.733153122,None,
1.140150559312e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.733392728,None,
1.14344138617e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.733632303,None,
1.141078424028e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.733872728,None,
1.143602216054e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.734114515,None,
1.144332136297e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.734354819,None,
1.139098979301e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.734595879,None,
1.128076677495e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.737089091,None,
1.127025097523e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.737330061,None,
1.124736364644e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.737568909,None,
1.124031187486e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.737809243,None,
1.126493121773e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.738048849,None,
1.123276524212e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.738286970,None,
1.119936211361e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.738525122,None,
1.121247593443e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.738763273,None,
1.127631302448e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.739003576,None,
1.128076677495e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.739243182,None,
1.13593259846e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.741738091,None,
1.130996358358e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.741976273,None,
1.140782237859e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.742216576,None,
1.133507778761e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.742457667,None,
1.14453081117e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.742697273,None,
1.148427842829e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.742939182,None,
1.146188596066e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.743176606,None,
1.15017222843e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.743416212,None,
1.151409381337e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.743656637,None,
1.14627519677e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.743894061,None,
1.153821829508e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.746388091,None,
1.156580680492e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.746629940,None,
1.154378548316e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.746870970,None,
1.15661779508e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.747107667,None,
1.154428034433e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.747348697,None,
1.156110562387e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.747585394,None,
1.151001120878e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.747825728,None,
1.157248743063e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.748067455,None,
1.144431838937e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.748309212,None,
1.143974092361e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.748550970,None,
1.14412255071e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.751046091,None,
1.135623310233e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.751286970,None,
1.13781307088e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.751524515,None,
1.136415088094e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.751765546,None,
1.131614934811e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.752004425,None,
1.13714500831e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.752246182,None,
1.130328295787e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.752486515,None,
1.139817258591e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.752726091,None,
1.130179837438e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.752965697,None,
1.139569828009e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.753204576,None,
1.180408245498e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.755695091,None,
1.180729905254e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.755933243,None,
1.193101434333e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.756172122,None,
1.192458114821e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.756410273,None,
1.198928424529e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.756647697,None,
1.200610952484e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.756885152,None,
1.192284913414e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.757125485,None,
1.199163483581e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,16.757362182,None,
